"id","year","season","scheme","state_name","state_code","district_name","district_code","farmer_count","loanee","non_loanee","area_insured","sum_insured","farmer_share","goi_share","state_share","male","female","transgender","sc","st","obc","gen","marginal","small","other","iu_count","gross_premium"
3245,"2020","Kharif","PMFBY","Rajasthan","8","Alwar","87.0",128778.0,243377.0,25.0,125.31,48266.91,1069.07,1163.67,1163.67,91.42,8.51,0.07,4.85,7.55,66.79,20.81,25.33,65.76,8.91,534.0,3396.41
3246,"2020","Kharif","PMFBY","Rajasthan","8","Banswara","88.0",60780.0,86343.0,1033.0,59.69,20884.04,433.57,1119.77,1119.77,90.03,9.93,0.04,3.75,65.41,20.76,10.08,21.62,63.05,15.33,339.0,2673.11
3247,"2020","Kharif","PMFBY","Rajasthan","8","Baran","89.0",57859.0,84595.0,451.0,127.67,50539.22,1010.78,3490.34,3527.55,86.48,13.38,0.14,8.33,21.23,56.01,14.43,25.15,49.42,25.43,246.0,8028.67
3248,"2020","Kharif","PMFBY","Rajasthan","8","Barmer","90.0",207391.0,589724.0,6623.0,1091.45,101039.17,2020.76,14115.48,22925.57,87.21,12.35,0.44,9.5,2.84,69.4,18.26,17.05,27.82,55.13,424.0,39061.81
3249,"2020","Kharif","PMFBY","Rajasthan","8","Bharatpur","91.0",50929.0,100582.0,71.0,75.11,26258.22,527.89,975.59,975.59,91.87,8.09,0.04,5.26,2.35,45.99,46.4,27.98,49.51,22.51,508.0,2479.07
3250,"2020","Kharif","PMFBY","Rajasthan","8","Bhilwara","92.0",138061.0,289945.0,2267.0,194.2,60343.0,1401.72,5870.88,5870.88,86.17,13.74,0.09,11.43,6.62,64.94,17.01,23.45,59.55,17.0,478.0,13143.48
3251,"2020","Kharif","PMFBY","Rajasthan","8","Bikaner","93.0",107326.0,257115.0,5851.0,574.5,168817.52,3409.01,11327.78,11327.78,84.26,15.36,0.38,10.9,0.43,63.47,25.2,6.62,30.18,63.2,344.0,26064.57
3252,"2020","Kharif","PMFBY","Rajasthan","8","Bundi","94.0",82810.0,136846.0,11529.0,164.95,69835.46,1396.7,6359.53,9154.17,88.19,11.73,0.08,10.32,29.76,46.57,13.35,25.12,60.34,14.54,241.0,16910.4
3253,"2020","Kharif","PMFBY","Rajasthan","8","Chittaurgarh","nan",110963.0,282876.0,941.0,180.82,80246.25,1695.32,5317.58,5317.58,86.94,13.0,0.06,9.57,5.66,65.52,19.25,23.64,56.69,19.67,328.0,12330.48
3254,"2020","Kharif","PMFBY","Rajasthan","8","Churu","96.0",129897.0,471881.0,14338.0,598.68,127102.61,2551.18,13964.6,13964.6,88.19,11.56,0.25,8.75,0.72,58.2,32.33,12.69,38.91,48.4,272.0,30480.38
3255,"2020","Kharif","PMFBY","Rajasthan","8","Dausa","97.0",77720.0,104294.0,276.0,61.86,23935.17,478.7,1254.72,1266.11,89.42,10.5,0.08,8.99,41.48,33.3,16.23,23.31,67.26,9.43,272.0,2999.53
3256,"2020","Kharif","PMFBY","Rajasthan","8","Dhaulpur","nan",8600.0,9573.0,56.0,10.33,4566.89,91.34,68.56,68.56,90.96,8.98,0.06,10.21,4.48,31.12,54.19,31.93,53.55,14.52,209.0,228.46
3257,"2020","Kharif","PMFBY","Rajasthan","8","Dungarpur","99.0",37114.0,57974.0,1258.0,37.45,11676.23,233.52,745.51,745.51,91.65,8.31,0.04,2.43,46.2,31.41,19.96,37.39,54.51,8.1,264.0,1724.54
3258,"2020","Kharif","PMFBY","Rajasthan","8","Hanumangarh","101.0",145390.0,247321.0,51131.0,449.94,117591.64,2868.5,9142.35,9187.92,86.83,12.86,0.31,8.9,0.33,78.4,12.37,12.47,52.92,34.61,310.0,21198.77
3259,"2020","Kharif","PMFBY","Rajasthan","8","Jaipur","102.0",183054.0,375000.0,78.0,225.14,99984.51,1999.68,3562.08,3562.08,88.83,11.11,0.06,5.86,9.82,65.47,18.85,30.33,48.0,21.67,631.0,9123.84
3260,"2020","Kharif","PMFBY","Rajasthan","8","Jaisalmer","103.0",62732.0,132812.0,1182.0,377.92,34920.25,698.4,4215.86,5727.72,80.71,18.78,0.51,9.14,2.53,41.1,47.23,3.27,23.83,72.9,269.0,10641.98
3261,"2020","Kharif","PMFBY","Rajasthan","8","Jalor","nan",105541.0,312843.0,20752.0,337.51,72362.31,1449.65,8800.96,9052.77,90.77,8.97,0.26,10.94,3.16,54.14,31.76,12.41,37.99,49.6,290.0,19303.38
3262,"2020","Kharif","PMFBY","Rajasthan","8","Jhalawar","105.0",112263.0,175895.0,248.0,193.39,75042.21,1500.84,6966.08,6966.08,84.77,15.13,0.1,7.76,9.09,69.21,13.94,28.14,54.34,17.52,340.0,15433.0
3263,"2020","Kharif","PMFBY","Rajasthan","8","Jhunjhunu","106.0",105682.0,250479.0,292.0,150.22,53092.16,1089.8,3549.78,3549.78,90.16,9.76,0.08,6.96,1.22,72.73,19.09,22.59,60.53,16.88,304.0,8189.36
3264,"2020","Kharif","PMFBY","Rajasthan","8","Jodhpur","107.0",148392.0,425208.0,11031.0,470.33,172863.38,3722.07,13802.88,13802.88,88.81,10.96,0.23,8.37,1.01,64.17,26.45,16.84,39.79,43.37,411.0,31327.83
3265,"2020","Kharif","PMFBY","Rajasthan","8","Karauli","108.0",35551.0,47593.0,24.0,26.71,10746.56,214.93,412.79,412.79,90.08,9.88,0.04,9.67,43.26,31.06,16.01,23.93,66.81,9.26,257.0,1040.51
3266,"2020","Kharif","PMFBY","Rajasthan","8","Kota","109.0",75262.0,134320.0,132.0,163.05,65816.18,1316.32,3147.35,3147.35,87.6,12.32,0.08,11.36,22.09,54.03,12.52,26.13,50.12,23.75,213.0,7611.02
3267,"2020","Kharif","PMFBY","Rajasthan","8","Nagaur","110.0",172521.0,388441.0,10664.0,460.5,153605.53,3277.32,12924.78,12924.78,88.89,10.96,0.15,9.13,0.62,73.1,17.15,16.33,40.77,42.9,464.0,29126.88
3268,"2020","Kharif","PMFBY","Rajasthan","8","Pali","111.0",82954.0,188224.0,6111.0,173.71,41774.66,896.66,4329.87,4398.58,88.27,11.55,0.18,10.86,3.28,62.83,23.03,21.46,42.3,36.24,387.0,9625.11
3269,"2020","Kharif","PMFBY","Rajasthan","8","Pratapgarh","629.0",50811.0,88118.0,120.0,69.64,31743.27,634.89,1970.66,2156.12,85.75,14.2,0.05,6.82,39.37,37.66,16.15,22.64,54.82,22.54,167.0,4761.67
3270,"2020","Kharif","PMFBY","Rajasthan","8","Rajsamand","112.0",29952.0,36547.0,198.0,21.54,7454.96,170.66,748.79,748.79,90.71,9.15,0.14,8.76,4.35,61.92,24.97,26.63,47.55,25.82,244.0,1668.24
3271,"2020","Kharif","PMFBY","Rajasthan","8","Sawai Madhopur","113.0",71571.0,116378.0,61.0,79.78,26811.79,536.23,1141.2,1141.2,89.54,10.38,0.08,11.36,37.15,40.94,10.55,18.54,65.32,16.14,274.0,2818.63
3272,"2020","Kharif","PMFBY","Rajasthan","8","Sikar","114.0",113072.0,266761.0,141.0,185.47,73153.8,1463.07,3697.36,3697.36,88.16,11.73,0.11,4.13,2.14,74.1,19.63,23.54,57.98,18.48,354.0,8857.79
3273,"2020","Kharif","PMFBY","Rajasthan","8","Sirohi","115.0",24505.0,37554.0,157.0,34.48,11473.19,239.67,636.66,636.66,89.56,10.34,0.1,16.52,7.01,39.15,37.32,22.31,53.67,24.02,163.0,1512.99
3274,"2020","Kharif","PMFBY","Rajasthan","8","Sri Ganganagar","nan",100095.0,205141.0,3594.0,250.29,91146.53,2334.42,6198.38,6198.38,83.36,16.47,0.17,13.12,0.56,71.37,14.95,16.34,53.59,30.07,443.0,14731.18
3275,"2020","Kharif","PMFBY","Rajasthan","8","Tonk","116.0",100721.0,192712.0,836.0,169.56,58112.23,1162.24,5354.97,5354.97,90.37,9.54,0.09,10.9,12.91,62.98,13.21,13.21,63.06,23.73,326.0,11872.18
3276,"2020","Kharif","PMFBY","Rajasthan","8","Udaipur","117.0",45970.0,63815.0,60.0,56.78,16578.42,331.57,1189.42,1189.42,91.47,8.49,0.04,3.82,29.65,38.83,27.7,23.95,58.69,17.36,484.0,2710.41
3277,"2020","Kharif","WBCIS","Rajasthan","8","Barmer","90.0",444.0,447.0,0.0,0.97,290.43,14.52,14.52,14.52,95.3,4.47,0.23,6.26,1.57,67.56,24.61,1.34,3.8,94.86,40.0,43.56
3278,"2020","Kharif","WBCIS","Rajasthan","8","Bundi","94.0",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,1.0,0.0
3279,"2020","Kharif","WBCIS","Rajasthan","8","Hanumangarh","101.0",8.0,20.0,0.0,0.01,10.06,0.5,1.26,1.26,100.0,0.0,0.0,0.0,0.0,95.0,5.0,0.0,5.0,95.0,7.0,3.02
3280,"2020","Kharif","WBCIS","Rajasthan","8","Jaisalmer","103.0",22.0,23.0,0.0,0.04,13.26,0.66,0.99,0.99,95.65,4.35,0.0,13.04,4.35,60.87,21.74,0.0,4.35,95.65,6.0,2.65
3281,"2020","Kharif","WBCIS","Rajasthan","8","Jalor","nan",6565.0,7139.0,0.0,8.57,2571.73,128.59,141.45,141.45,92.6,7.19,0.21,9.48,2.26,46.63,41.63,5.74,11.12,83.14,70.0,411.49
3282,"2020","Kharif","WBCIS","Rajasthan","8","Jodhpur","107.0",637.0,639.0,0.0,1.07,320.63,16.03,16.03,16.03,94.99,5.01,0.0,6.57,1.72,61.97,29.74,1.1,0.16,98.74,63.0,48.09
3283,"2020","Kharif","WBCIS","Rajasthan","8","Kota","109.0",4.0,4.0,0.0,0.01,4.57,0.23,0.46,0.46,100.0,0.0,0.0,0.0,25.0,50.0,25.0,0.0,0.0,100.0,4.0,1.14
3284,"2020","Kharif","WBCIS","Rajasthan","8","Pali","111.0",190.0,191.0,7.0,0.26,129.64,6.48,13.83,13.83,87.37,12.63,0.0,2.53,2.02,45.96,49.49,11.11,35.35,53.54,35.0,34.14
3285,"2020","Kharif","WBCIS","Rajasthan","8","Sirohi","115.0",1920.0,1958.0,0.0,1.78,892.32,44.62,49.08,49.08,89.94,10.06,0.0,17.01,5.77,37.13,40.09,15.02,30.39,54.59,38.0,142.78
3286,"2020","Kharif","WBCIS","Rajasthan","8","Sri Ganganagar","nan",83.0,146.0,0.0,0.23,184.12,9.21,18.41,18.41,87.67,12.33,0.0,2.74,0.0,84.93,12.33,6.16,13.7,80.14,39.0,46.03
3287,"2020","Kharif","PMFBY","Sikkim","11","East District","nan",13.0,14.0,0.0,0.0,3.71,0.09,0.0,0.0,28.57,71.43,0.0,7.14,50.0,0.0,42.86,42.86,57.14,0.0,8.0,0.09
3288,"2020","Kharif","PMFBY","Sikkim","11","South District","nan",18.0,17.0,1.0,0.01,9.14,0.24,0.0,0.0,66.67,33.33,0.0,11.11,11.11,61.11,16.67,16.67,72.22,11.11,14.0,0.24
3289,"2020","Kharif","PMFBY","Sikkim","11","West District","nan",15.0,24.0,0.0,0.01,10.72,0.32,0.0,0.0,87.5,12.5,0.0,20.83,4.17,70.83,4.17,54.17,45.83,0.0,6.0,0.32
3290,"2020","Kharif","PMFBY","Tamil Nadu","33","Ariyalur","610.0",3438.0,1277.0,13634.0,3.06,1690.51,34.31,52.83,53.08,75.63,24.37,0.0,4.16,0.01,66.78,29.05,20.29,76.26,3.45,149.0,140.22
3291,"2020","Kharif","PMFBY","Tamil Nadu","33","Coimbatore","569.0",1133.0,42.0,1626.0,0.96,417.17,9.82,37.51,82.87,82.19,17.81,0.0,0.18,0.0,43.71,56.11,21.76,70.02,8.22,106.0,130.2
3292,"2020","Kharif","PMFBY","Tamil Nadu","33","Cuddalore","570.0",3981.0,4613.0,7247.0,4.79,3658.62,76.21,76.78,76.78,76.59,23.41,0.0,10.25,0.09,44.6,45.06,11.54,79.28,9.18,453.0,229.77
3293,"2020","Kharif","PMFBY","Tamil Nadu","33","Dharmapuri","571.0",2981.0,283.0,5587.0,1.64,925.54,26.49,120.66,131.68,83.2,16.71,0.09,1.84,0.07,67.19,30.9,3.29,95.42,1.29,230.0,278.83
3294,"2020","Kharif","PMFBY","Tamil Nadu","33","Dindigul","572.0",1579.0,676.0,3002.0,1.48,743.24,18.0,37.84,39.46,85.67,14.06,0.27,3.67,0.14,54.27,41.92,7.86,82.19,9.95,191.0,95.3
3295,"2020","Kharif","PMFBY","Tamil Nadu","33","Erode","573.0",874.0,104.0,1662.0,0.78,666.97,18.55,59.12,60.85,88.05,11.95,0.0,0.28,0.06,57.36,42.3,8.49,84.77,6.74,135.0,138.52
3296,"2020","Kharif","PMFBY","Tamil Nadu","33","Kancheepuram","nan",3638.0,3333.0,3591.0,3.24,2401.52,48.04,127.14,127.14,83.52,16.38,0.1,8.13,0.03,37.93,53.91,7.5,84.52,7.98,404.0,302.32
3297,"2020","Kharif","PMFBY","Tamil Nadu","33","Kanniyakumari","575.0",1421.0,195.0,3273.0,0.86,674.93,14.46,11.49,11.58,74.11,25.89,0.0,2.36,0.0,52.94,44.7,25.95,71.31,2.74,96.0,37.53
3298,"2020","Kharif","PMFBY","Tamil Nadu","33","Karur","576.0",3654.0,113.0,8171.0,3.48,1725.04,43.16,159.96,284.03,80.48,19.52,0.0,2.34,0.13,46.4,51.13,17.6,79.86,2.54,110.0,487.15
3299,"2020","Kharif","PMFBY","Tamil Nadu","33","Krishnagiri","577.0",1927.0,78.0,4894.0,1.19,542.34,11.12,37.7,37.71,78.64,21.36,0.0,7.3,0.04,59.39,33.27,1.53,97.87,0.6,168.0,86.53
3300,"2020","Kharif","PMFBY","Tamil Nadu","33","Madurai","578.0",1934.0,976.0,5914.0,2.32,1271.6,28.03,111.54,123.89,71.06,28.81,0.13,2.28,0.0,59.71,38.01,9.01,89.22,1.77,184.0,263.46
3301,"2020","Kharif","PMFBY","Tamil Nadu","33","Nagapattinam","579.0",22122.0,5413.0,92517.0,30.95,23043.99,460.87,374.46,374.46,69.61,30.38,0.01,12.87,0.09,52.7,34.34,12.29,83.13,4.58,436.0,1209.79
3302,"2020","Kharif","PMFBY","Tamil Nadu","33","Namakkal","580.0",19733.0,116.0,68035.0,27.77,9596.34,194.19,768.95,769.76,84.32,15.66,0.02,1.15,0.1,65.32,33.43,23.96,70.03,6.01,336.0,1732.9
3303,"2020","Kharif","PMFBY","Tamil Nadu","33","Perambalur","581.0",110.0,104.0,101.0,0.13,110.35,4.02,5.41,5.49,80.98,19.02,0.0,4.39,0.0,28.29,67.32,13.66,53.17,33.17,56.0,14.92
3304,"2020","Kharif","PMFBY","Tamil Nadu","33","Pudukkottai","582.0",1799.0,1294.0,3777.0,1.85,1214.18,24.29,67.48,67.59,78.92,21.0,0.08,2.03,0.04,47.62,50.31,10.65,80.97,8.38,222.0,159.36
3305,"2020","Kharif","PMFBY","Tamil Nadu","33","Salem","584.0",6513.0,76.0,14904.0,4.22,1727.34,37.63,134.02,134.64,85.69,14.3,0.01,0.94,11.31,42.0,45.75,3.6,95.6,0.8,322.0,306.29
3306,"2020","Kharif","PMFBY","Tamil Nadu","33","Sivaganga","585.0",245.0,103.0,451.0,0.14,94.69,3.64,7.3,8.65,68.05,31.95,0.0,10.47,0.0,25.27,64.26,24.37,64.98,10.65,47.0,19.59
3307,"2020","Kharif","PMFBY","Tamil Nadu","33","Thanjavur","586.0",19466.0,12810.0,62190.0,25.5,18197.82,366.37,587.08,589.68,73.53,26.39,0.08,6.09,0.04,52.67,41.2,7.9,89.25,2.85,685.0,1543.13
3308,"2020","Kharif","PMFBY","Tamil Nadu","33","The Nilgiris","587.0",264.0,14.0,257.0,0.05,85.81,4.29,1.06,1.11,79.34,20.66,0.0,1.85,0.0,22.51,75.64,7.01,92.62,0.37,26.0,6.46
3309,"2020","Kharif","PMFBY","Tamil Nadu","33","Theni","588.0",168.0,53.0,156.0,0.08,67.8,2.73,2.61,3.33,77.99,22.01,0.0,9.09,0.0,46.89,44.02,6.22,86.6,7.18,64.0,8.67
3310,"2020","Kharif","PMFBY","Tamil Nadu","33","Thiruvallur","589.0",2540.0,7619.0,5760.0,3.19,2340.49,47.41,112.83,135.37,82.47,17.45,0.08,3.22,0.08,32.03,64.67,14.07,77.82,8.11,379.0,295.61
3311,"2020","Kharif","PMFBY","Tamil Nadu","33","Thiruvarur","590.0",13136.0,9376.0,35795.0,20.34,16304.18,326.14,696.65,699.99,68.83,31.09,0.08,14.88,0.17,49.56,35.39,17.55,75.45,7.0,526.0,1722.78
3312,"2020","Kharif","PMFBY","Tamil Nadu","33","Thoothukkudi","nan",440.0,32.0,1517.0,0.44,327.95,9.82,6.1,6.19,79.99,20.01,0.0,52.74,0.39,36.67,10.2,5.62,91.16,3.22,72.0,22.11
3313,"2020","Kharif","PMFBY","Tamil Nadu","33","Tiruchirappalli","591.0",484.0,452.0,611.0,0.51,398.33,11.22,16.69,21.6,83.63,16.37,0.0,8.56,0.19,32.83,58.42,18.63,65.95,15.42,152.0,49.51
3314,"2020","Kharif","PMFBY","Tamil Nadu","33","Tirunelveli","592.0",5188.0,862.0,16159.0,3.53,2669.16,59.68,4.63,7.61,83.03,16.95,0.02,18.56,0.24,43.6,37.6,4.46,93.01,2.53,205.0,71.92
3315,"2020","Kharif","PMFBY","Tamil Nadu","33","Tiruppur","634.0",1507.0,272.0,2238.0,1.44,866.27,19.49,52.88,52.88,82.47,17.53,0.0,1.0,0.0,35.7,63.3,14.94,65.34,19.72,149.0,125.25
3316,"2020","Kharif","PMFBY","Tamil Nadu","33","Tiruvannamalai","593.0",29226.0,9246.0,63127.0,23.36,15424.5,309.01,1224.72,2289.36,87.31,12.67,0.02,8.34,1.48,46.42,43.76,3.19,93.58,3.23,964.0,3823.09
3317,"2020","Kharif","PMFBY","Tamil Nadu","33","Vellore","595.0",9866.0,8235.0,6771.0,7.0,5067.89,103.02,257.29,334.91,85.18,14.77,0.05,5.56,0.17,22.62,71.65,15.93,80.43,3.64,529.0,695.22
3318,"2020","Kharif","PMFBY","Tamil Nadu","33","Viluppuram","nan",27832.0,5023.0,105105.0,25.19,12095.53,244.65,541.92,542.35,84.61,15.39,0.0,8.78,0.14,51.55,39.53,3.15,94.38,2.47,1040.0,1328.92
3319,"2020","Kharif","PMFBY","Tamil Nadu","33","Virudhunagar","597.0",3326.0,202.0,10813.0,3.8,1260.97,32.52,114.65,118.36,77.35,22.65,0.0,11.22,0.11,35.62,53.05,5.87,91.99,2.14,211.0,265.53
3320,"2020","Kharif","PMFBY","Tripura","16","Dhalai","269.0",21122.0,2066.0,24585.0,3.54,2445.73,2.94,0.0,45.97,81.46,18.48,0.06,21.69,48.88,17.45,11.98,4.51,68.77,26.72,140.0,48.91
3321,"2020","Kharif","PMFBY","Tripura","16","Gomati","654.0",31199.0,1862.0,35478.0,6.34,4375.69,4.16,55.13,89.47,73.78,26.18,0.04,11.3,46.25,9.08,33.37,2.52,94.02,3.46,168.0,148.76
3322,"2020","Kharif","PMFBY","Tripura","16","Khowai","652.0",17347.0,1523.0,18645.0,3.03,2094.75,2.09,0.0,39.81,82.11,17.88,0.01,13.34,40.29,14.18,32.19,4.28,93.64,2.08,127.0,41.9
3323,"2020","Kharif","PMFBY","Tripura","16","North Tripura","270.0",16581.0,694.0,17622.0,3.26,2247.67,2.29,0.0,42.66,84.12,15.79,0.09,12.98,29.27,23.12,34.63,19.08,75.27,5.65,131.0,44.95
3324,"2020","Kharif","PMFBY","Tripura","16","Sepahijala","653.0",21286.0,990.0,25785.0,3.33,2299.97,2.34,28.36,46.81,86.69,13.29,0.02,13.88,21.14,14.02,50.96,7.61,91.36,1.03,175.0,77.51
3325,"2020","Kharif","PMFBY","Tripura","16","South Tripura","271.0",27705.0,2329.0,30038.0,4.83,3335.45,3.63,13.41,64.57,83.54,16.45,0.01,10.55,35.87,13.14,40.44,3.93,95.59,0.48,177.0,81.61
3326,"2020","Kharif","PMFBY","Tripura","16","Unakoti","655.0",14374.0,489.0,16688.0,2.42,1670.63,1.64,0.0,31.78,80.74,19.22,0.04,11.61,24.29,19.64,44.46,1.77,95.44,2.79,97.0,33.42
3327,"2020","Kharif","PMFBY","Tripura","16","West Tripura","272.0",22434.0,1484.0,25673.0,4.45,3070.14,3.39,0.0,58.01,80.87,19.12,0.01,15.32,35.13,13.37,36.18,3.34,90.02,6.64,166.0,61.4
3328,"2020","Kharif","PMFBY","Uttar Pradesh","9","Agra","118.0",12224.0,13171.0,150.0,9.46,4512.7,90.25,139.69,139.69,91.22,8.74,0.04,3.49,0.68,40.71,55.12,25.04,61.89,13.07,520.0,369.63
3329,"2020","Kharif","PMFBY","Uttar Pradesh","9","Aligarh","119.0",18054.0,19618.0,72.0,14.85,9940.48,198.81,154.71,154.71,88.74,11.25,0.01,2.5,0.21,23.09,74.2,55.25,38.56,6.19,787.0,508.23
3330,"2020","Kharif","PMFBY","Uttar Pradesh","9","Allahabad","nan",41623.0,43900.0,581.0,36.2,27214.34,544.28,921.61,921.61,90.44,9.51,0.05,6.71,0.55,53.4,39.34,49.03,41.89,9.08,1474.0,2387.5
3331,"2020","Kharif","PMFBY","Uttar Pradesh","9","Ambedkar Nagar","121.0",22559.0,23815.0,231.0,14.6,11341.97,226.84,214.93,214.93,93.01,6.98,0.01,7.56,0.16,52.67,39.61,62.82,33.59,3.59,904.0,656.7
3332,"2020","Kharif","PMFBY","Uttar Pradesh","9","Amethi","640.0",33058.0,34225.0,69.0,21.73,14671.64,293.43,305.17,305.17,88.38,11.61,0.01,7.93,0.12,19.32,72.63,17.93,79.02,3.05,683.0,903.77
3333,"2020","Kharif","PMFBY","Uttar Pradesh","9","Amroha","154.0",1560.0,1951.0,85.0,0.91,553.87,11.08,7.71,7.71,86.84,13.06,0.1,6.83,0.29,51.57,41.31,39.78,43.57,16.65,267.0,26.5
3334,"2020","Kharif","PMFBY","Uttar Pradesh","9","Auraiya","122.0",17869.0,19197.0,98.0,10.8,8043.15,160.86,114.18,114.18,92.54,7.44,0.02,3.02,0.15,20.56,76.27,19.33,70.57,10.1,453.0,389.22
3335,"2020","Kharif","PMFBY","Uttar Pradesh","9","Azamgarh","123.0",11728.0,12300.0,40.0,7.83,4872.06,97.44,106.45,106.45,91.97,7.99,0.04,6.65,0.33,45.89,47.13,53.76,43.23,3.01,1434.0,310.34
3336,"2020","Kharif","PMFBY","Uttar Pradesh","9","Baghpat","124.0",642.0,712.0,26.0,0.26,202.72,4.05,1.93,1.93,93.22,6.78,0.0,1.08,0.0,58.67,40.25,69.65,24.39,5.96,70.0,7.91
3337,"2020","Kharif","PMFBY","Uttar Pradesh","9","Bahraich","125.0",46537.0,50919.0,260.0,34.67,22977.72,459.55,657.97,657.97,91.17,8.79,0.04,2.64,0.53,30.89,65.94,39.22,53.6,7.18,1031.0,1775.49
3338,"2020","Kharif","PMFBY","Uttar Pradesh","9","Ballia","126.0",31601.0,32819.0,193.0,21.23,12949.75,258.99,409.76,409.76,93.38,6.62,0.0,0.38,0.24,8.62,90.76,7.99,86.98,5.03,832.0,1078.51
3339,"2020","Kharif","PMFBY","Uttar Pradesh","9","Balrampur","127.0",7298.0,8151.0,55.0,4.91,3163.2,63.26,95.05,95.05,91.51,8.41,0.08,5.97,0.32,48.25,45.46,52.34,36.33,11.33,585.0,253.36
3340,"2020","Kharif","PMFBY","Uttar Pradesh","9","Banda","128.0",33207.0,43188.0,203.0,36.31,13263.58,265.27,1269.95,1269.95,91.16,8.79,0.05,2.23,0.47,34.14,63.16,19.32,73.43,7.25,465.0,2805.17
3341,"2020","Kharif","PMFBY","Uttar Pradesh","9","Bara Banki","129.0",94177.0,98433.0,144.0,54.5,42785.6,855.71,1031.13,1031.13,92.29,7.65,0.06,11.14,0.53,46.75,41.58,58.1,39.63,2.27,1161.0,2917.97
3342,"2020","Kharif","PMFBY","Uttar Pradesh","9","Bareilly","130.0",7476.0,10357.0,100.0,6.34,4090.85,81.82,60.36,60.36,92.41,7.56,0.03,3.32,0.12,54.07,42.49,45.55,36.46,17.99,876.0,202.54
3343,"2020","Kharif","PMFBY","Uttar Pradesh","9","Basti","131.0",49607.0,51765.0,272.0,29.35,20493.74,409.87,512.34,512.34,92.42,7.56,0.02,0.72,0.12,11.37,87.79,10.74,83.39,5.87,1237.0,1434.55
3344,"2020","Kharif","PMFBY","Uttar Pradesh","9","Bhadohi","179.0",6092.0,6307.0,173.0,3.59,2758.46,55.17,89.47,89.47,90.65,9.32,0.03,5.03,0.17,36.74,58.06,51.16,46.27,2.57,421.0,234.11
3345,"2020","Kharif","PMFBY","Uttar Pradesh","9","Bijnor","132.0",886.0,3002.0,31.0,1.04,725.05,14.5,9.97,9.97,97.0,3.0,0.0,1.52,0.03,80.25,18.2,46.92,31.16,21.92,352.0,34.44
3346,"2020","Kharif","PMFBY","Uttar Pradesh","9","Budaun","133.0",10633.0,13249.0,126.0,9.21,5206.52,104.13,65.64,65.64,91.3,8.65,0.05,3.2,0.14,60.94,35.72,45.59,43.01,11.4,873.0,235.41
3347,"2020","Kharif","PMFBY","Uttar Pradesh","9","Bulandshahr","134.0",47794.0,50222.0,96.0,32.23,24093.77,481.87,144.57,144.57,93.92,6.06,0.02,0.39,0.03,4.74,94.84,51.89,45.79,2.32,859.0,771.01
3348,"2020","Kharif","PMFBY","Uttar Pradesh","9","Chandauli","135.0",12147.0,13527.0,144.0,12.32,10128.57,202.57,126.62,126.62,89.51,10.34,0.15,4.43,0.46,39.05,56.06,44.82,45.36,9.82,634.0,455.81
3349,"2020","Kharif","PMFBY","Uttar Pradesh","9","Chitrakoot","136.0",13188.0,17077.0,856.0,16.0,6483.59,129.67,584.49,584.49,91.37,8.59,0.04,8.07,0.36,43.32,48.25,30.07,56.93,13.0,328.0,1298.65
3350,"2020","Kharif","PMFBY","Uttar Pradesh","9","Deoria","137.0",33843.0,39179.0,367.0,23.82,14459.92,289.2,384.16,384.25,92.41,7.58,0.01,0.46,0.19,9.82,89.53,11.44,83.5,5.06,1046.0,1057.61
3351,"2020","Kharif","PMFBY","Uttar Pradesh","9","Etah","138.0",5435.0,7306.0,132.0,4.56,2833.43,56.67,70.11,70.11,87.59,12.38,0.03,2.42,0.79,51.28,45.51,45.68,42.94,11.38,459.0,196.89
3352,"2020","Kharif","PMFBY","Uttar Pradesh","9","Etawah","139.0",18435.0,19402.0,187.0,14.75,10545.02,210.9,139.79,139.79,90.8,9.18,0.02,1.76,0.41,20.37,77.46,12.64,81.17,6.19,443.0,490.48
3353,"2020","Kharif","PMFBY","Uttar Pradesh","9","Faizabad","nan",31081.0,32339.0,110.0,17.14,12371.85,247.44,286.41,286.41,92.78,7.21,0.01,5.82,0.62,40.38,53.18,55.86,39.82,4.32,807.0,820.26
3354,"2020","Kharif","PMFBY","Uttar Pradesh","9","Farrukhabad","141.0",7937.0,8834.0,209.0,5.3,3203.9,64.08,130.02,130.02,92.34,7.66,0.0,3.13,0.36,45.97,50.54,30.02,59.96,10.02,506.0,324.12
3355,"2020","Kharif","PMFBY","Uttar Pradesh","9","Fatehpur","142.0",56111.0,57977.0,135.0,42.64,29514.73,590.29,620.14,620.14,91.57,8.38,0.05,4.11,0.38,34.71,60.8,34.54,61.08,4.38,751.0,1830.57
3356,"2020","Kharif","PMFBY","Uttar Pradesh","9","Firozabad","143.0",13697.0,15870.0,46.0,11.7,6135.97,122.72,135.8,135.8,91.33,8.62,0.05,4.42,0.38,48.37,46.83,38.41,50.52,11.07,527.0,394.32
3357,"2020","Kharif","PMFBY","Uttar Pradesh","9","Gautam Buddha Nagar","144.0",4776.0,5872.0,69.0,3.55,2582.15,51.64,69.72,69.72,91.85,8.11,0.04,1.04,0.08,43.8,55.08,59.65,32.57,7.78,126.0,191.08
