id,year,season,scheme,state_name,state_code,district_name,district_code,farmer_count,loanee,non_loanee,area_insured,sum_insured,farmer_share,goi_share,state_share,male,female,transgender,sc,st,obc,gen,marginal,small,other,iu_count,gross_premium,total_farmers,gender_gap_pct,small_marginal_share_pct,loanee_share_pct,non_loanee_share_pct
1789,2019,Kharif,PMFBY,Madhya Pradesh,23,Niwari,722,2724,6273,44,4.89,920.04,18.4,17.32,17.32,90.36,9.64,0.0,7.42,0.49,67.55,24.54,15.91,72.01,12.08,4,53.04,6317,80.72,87.92,99.3,0.7
1790,2019,Kharif,PMFBY,Madhya Pradesh,23,Panna,420,10428,16713,86,26.7,4468.38,89.37,190.22,190.22,90.52,9.33,0.15,7.52,4.15,42.05,46.28,14.89,55.88,29.23,226,469.81,16799,81.19,70.77,99.49,0.51
1791,2019,Kharif,PMFBY,Madhya Pradesh,23,Raisen,421,81013,147394,114,307.08,73516.04,1470.32,2999.94,2999.94,90.67,9.2,0.13,3.6,4.01,59.3,33.09,17.01,34.1,48.89,497,7470.2,147508,81.47,51.11,99.92,0.08
1792,2019,Kharif,PMFBY,Madhya Pradesh,23,Rajgarh,422,128302,341011,126,402.85,105693.53,2113.86,9512.19,9512.19,93.01,6.81,0.18,3.93,1.47,74.91,19.69,11.02,50.39,38.59,626,21138.24,341137,86.2,61.41,99.96,0.04
1793,2019,Kharif,PMFBY,Madhya Pradesh,23,Ratlam,423,79468,104454,181,150.12,58520.23,1175.61,2809.7,2809.7,84.49,15.44,0.07,7.33,14.06,50.74,27.87,6.52,61.65,31.83,424,6795.01,104635,69.05,68.17,99.83,0.17
1794,2019,Kharif,PMFBY,Madhya Pradesh,23,Rewa,424,21268,26417,1930,42.64,8790.97,175.82,229.33,229.33,92.17,7.75,0.08,1.03,0.56,29.08,69.33,17.86,63.8,18.34,456,634.48,28347,84.42,81.66,93.19,6.81
1795,2019,Kharif,PMFBY,Madhya Pradesh,23,Sagar,425,106281,179267,680,306.68,74390.11,1487.8,7737.03,7737.03,91.08,8.8,0.12,5.55,2.46,60.52,31.47,14.93,47.52,37.55,765,16961.86,179947,82.28,62.45,99.62,0.38
1796,2019,Kharif,PMFBY,Madhya Pradesh,23,Satna,426,23381,27237,1155,46.77,11349.28,226.99,681.44,681.44,91.25,8.66,0.09,4.35,1.33,30.31,64.01,18.54,55.49,25.97,588,1589.87,28392,82.59,74.03,95.93,4.07
1797,2019,Kharif,PMFBY,Madhya Pradesh,23,Sehore,427,124510,212668,149,443.6,126943.51,2538.87,9400.47,9400.47,87.96,11.91,0.13,5.56,3.67,60.27,30.5,14.04,55.44,30.52,507,21339.81,212817,76.05,69.48,99.93,0.07
1798,2019,Kharif,PMFBY,Madhya Pradesh,23,Seoni,428,58368,85095,121,153.29,34137.96,682.76,1530.09,1530.09,86.22,13.62,0.16,4.3,18.04,58.01,19.65,19.35,55.02,25.63,627,3742.94,85216,72.6,74.37,99.86,0.14
1799,2019,Kharif,PMFBY,Madhya Pradesh,23,Shahdol,429,14329,11425,4827,26.45,4510.84,90.22,630.87,630.87,87.44,12.53,0.03,6.01,23.07,36.24,34.68,24.34,60.69,14.97,393,1351.96,16252,74.91,85.03,70.3,29.7
1800,2019,Kharif,PMFBY,Madhya Pradesh,23,Shajapur,430,91185,138822,155,281.86,101305.64,2026.11,7341.96,7341.96,90.95,8.86,0.19,5.13,1.84,68.32,24.71,10.63,57.65,31.72,333,16710.03,138977,82.09,68.28,99.89,0.11
1801,2019,Kharif,PMFBY,Madhya Pradesh,23,Sheopur,431,12609,20381,161,38.02,14351.88,287.04,515.39,515.39,94.28,5.41,0.31,8.38,1.72,77.14,12.76,14.77,43.43,41.8,216,1317.82,20542,88.87,58.2,99.22,0.78
1802,2019,Kharif,PMFBY,Madhya Pradesh,23,Shivpuri,432,25912,76382,46,84.7,19358.18,387.16,1159.15,1159.15,91.25,8.0,0.75,5.78,1.73,74.67,17.82,15.87,32.02,52.11,367,2705.46,76428,83.25,47.89,99.94,0.06
1803,2019,Kharif,PMFBY,Madhya Pradesh,23,Sidhi,433,3574,3326,451,5.99,1613.12,32.26,96.7,96.7,90.07,9.82,0.11,1.43,11.86,24.52,62.19,23.78,64.2,12.02,269,225.66,3777,80.25,87.98,88.06,11.94
1804,2019,Kharif,PMFBY,Madhya Pradesh,23,Singrauli,638,4132,1321,3047,2.63,662.49,13.25,35.88,35.88,93.84,6.11,0.05,5.4,24.24,57.28,13.08,20.72,73.28,6.0,238,85.01,4368,87.73,94.0,30.24,69.76
1805,2019,Kharif,PMFBY,Madhya Pradesh,23,Tikamgarh,434,9874,17662,11,19.81,3663.14,73.26,157.87,157.87,89.88,10.09,0.03,10.56,1.66,66.56,21.22,18.55,58.07,23.38,32,389.0,17673,79.79,76.62,99.94,0.06
1806,2019,Kharif,PMFBY,Madhya Pradesh,23,Ujjain,435,146691,349452,996,443.64,156354.91,3127.1,10164.62,10164.62,86.02,13.79,0.19,8.04,2.01,52.92,37.03,11.11,45.24,43.65,629,23456.34,350448,72.23,56.35,99.72,0.28
1807,2019,Kharif,PMFBY,Madhya Pradesh,23,Umaria,436,8068,9389,265,16.57,2853.45,57.07,317.69,317.69,90.3,9.59,0.11,6.78,19.85,36.6,36.77,19.7,59.81,20.49,154,692.45,9654,80.71,79.51,97.26,2.74
1808,2019,Kharif,PMFBY,Madhya Pradesh,23,Vidisha,437,95724,163746,2661,403.08,96585.51,1931.71,12060.15,12060.15,90.07,9.75,0.18,4.36,1.26,51.77,42.61,12.5,32.75,54.75,585,26052.01,166407,80.32,45.25,98.4,1.6
1809,2019,Kharif,WBCIS,Madhya Pradesh,23,Agar Malwa,667,986,1052,0,1.98,1214.58,60.73,45.55,45.55,98.76,1.24,0.0,2.66,1.24,63.5,32.6,1.9,2.57,95.53,16,151.83,1052,97.52,4.47,100.0,0.0
1810,2019,Kharif,WBCIS,Madhya Pradesh,23,Alirajpur,639,1091,1890,0,0.11,57.16,2.86,1.07,1.07,93.28,6.72,0.0,0.32,98.94,0.21,0.53,0.11,99.74,0.15,3,5.0,1890,86.56,99.85,100.0,0.0
1811,2019,Kharif,WBCIS,Madhya Pradesh,23,Ashoknagar,391,2,2,0,0.0,2.26,0.11,0.09,0.09,50.0,50.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,100.0,2,0.29,2,0.0,0.0,100.0,0.0
1812,2019,Kharif,WBCIS,Madhya Pradesh,23,Barwani,393,1797,1861,0,1.61,947.74,47.39,33.42,33.42,90.49,9.35,0.16,3.39,21.17,61.31,14.13,26.33,34.39,39.28,8,114.23,1861,81.14,60.72,100.0,0.0
1813,2019,Kharif,WBCIS,Madhya Pradesh,23,Betul,394,24,26,4,0.02,7.67,0.38,0.19,0.19,93.33,6.67,0.0,0.0,16.67,56.67,26.66,13.33,53.33,33.34,8,0.77,30,86.66,66.66,86.67,13.33
1814,2019,Kharif,WBCIS,Madhya Pradesh,23,Bhopal,396,14,36,0,0.03,15.2,0.76,0.57,0.57,77.78,22.22,0.0,0.0,0.0,58.33,41.67,2.78,2.78,94.44,8,1.9,36,55.56,5.56,100.0,0.0
1815,2019,Kharif,WBCIS,Madhya Pradesh,23,Burhanpur,397,14378,19000,130,22.52,25350.32,1267.52,1742.69,1742.69,74.87,25.08,0.05,2.55,4.28,79.76,13.41,23.28,63.42,13.3,8,4752.9,19130,49.79,86.7,99.32,0.68
1816,2019,Kharif,WBCIS,Madhya Pradesh,23,Chhatarpur,398,2,1,1,0.0,0.91,0.05,0.04,0.04,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,1,0.13,2,100.0,100.0,50.0,50.0
1817,2019,Kharif,WBCIS,Madhya Pradesh,23,Chhindwara,399,3032,3940,0,2.63,1546.07,77.3,59.68,59.68,80.33,19.57,0.1,5.23,20.58,67.28,6.91,8.32,66.65,25.03,21,196.66,3940,60.76,74.97,100.0,0.0
1818,2019,Kharif,WBCIS,Madhya Pradesh,23,Datia,401,3,3,0,0.01,2.56,0.13,0.08,0.08,100.0,0.0,0.0,0.0,0.0,66.67,33.33,0.0,66.67,33.33,3,0.29,3,100.0,66.67,100.0,0.0
1819,2019,Kharif,WBCIS,Madhya Pradesh,23,Dewas,402,49,94,0,0.08,39.5,1.98,2.61,2.61,85.11,14.89,0.0,1.06,0.0,40.43,58.51,0.0,19.15,80.85,11,7.2,94,70.22,19.15,100.0,0.0
1820,2019,Kharif,WBCIS,Madhya Pradesh,23,Dhar,403,16962,19665,0,11.5,6160.78,308.04,174.0,174.0,87.03,12.92,0.05,0.83,36.87,52.23,10.07,16.86,59.09,24.05,19,656.04,19665,74.11,75.95,100.0,0.0
1821,2019,Kharif,WBCIS,Madhya Pradesh,23,Guna,406,2,2,0,0.0,1.07,0.05,0.04,0.04,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,2,0.14,2,100.0,0.0,100.0,0.0
1822,2019,Kharif,WBCIS,Madhya Pradesh,23,Gwalior,407,2,0,3,0.0,0.1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,1,0.01,3,100.0,100.0,0.0,100.0
1823,2019,Kharif,WBCIS,Madhya Pradesh,23,Harda,408,3,5,0,0.0,1.69,0.08,0.04,0.04,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,20.0,80.0,3,0.17,5,100.0,20.0,100.0,0.0
1824,2019,Kharif,WBCIS,Madhya Pradesh,23,Hoshangabad,Unknown,17,80,0,0.04,20.92,1.05,0.52,0.52,97.5,2.5,0.0,0.0,0.0,46.25,53.75,0.0,21.25,78.75,9,2.1,80,95.0,21.25,100.0,0.0
1825,2019,Kharif,WBCIS,Madhya Pradesh,23,Indore,410,69,87,0,0.13,61.38,3.07,4.22,4.22,90.8,9.2,0.0,0.0,0.0,66.67,33.33,13.79,79.31,6.9,5,11.51,87,81.6,93.1,100.0,0.0
1826,2019,Kharif,WBCIS,Madhya Pradesh,23,Jhabua,412,2810,4170,0,1.8,878.55,43.93,26.14,26.14,86.19,13.79,0.02,0.72,42.54,46.04,10.7,16.86,72.9,10.24,6,96.21,4170,72.4,89.76,100.0,0.0
1827,2019,Kharif,WBCIS,Madhya Pradesh,23,Katni,413,9,11,0,0.0,1.08,0.05,0.04,0.04,72.73,27.27,0.0,18.18,0.0,63.64,18.18,36.36,63.64,0.0,5,0.13,11,45.46,100.0,100.0,0.0
1828,2019,Kharif,WBCIS,Madhya Pradesh,23,Khandwa (East Nimar),Unknown,1844,2148,0,1.25,620.95,31.05,15.64,15.64,87.1,12.8,0.1,2.19,3.21,56.8,37.8,16.39,57.26,26.35,16,62.33,2148,74.3,73.65,100.0,0.0
1829,2019,Kharif,WBCIS,Madhya Pradesh,23,Khargone (West Nimar),Unknown,31440,34977,1,17.63,9110.94,455.55,396.93,396.93,85.85,14.03,0.12,2.71,15.3,66.25,15.74,29.54,47.4,23.06,25,1249.41,34978,71.82,76.94,100.0,0.0
1830,2019,Kharif,WBCIS,Madhya Pradesh,23,Mandla,415,1,1,0,0.0,0.18,0.01,0.01,0.01,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,1,0.02,1,100.0,100.0,100.0,0.0
1831,2019,Kharif,WBCIS,Madhya Pradesh,23,Mandsaur,416,675,781,0,0.47,275.02,13.75,5.71,5.71,99.36,0.64,0.0,1.54,0.77,86.68,11.01,0.51,2.05,97.44,11,25.17,781,98.72,2.56,100.0,0.0
1832,2019,Kharif,WBCIS,Madhya Pradesh,23,Morena,417,1,1,0,0.0,0.08,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,1,0.01,1,-100.0,100.0,100.0,0.0
1833,2019,Kharif,WBCIS,Madhya Pradesh,23,Narsimhapur,Unknown,3,3,0,0.01,3.59,0.18,0.13,0.13,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,3,0.45,3,100.0,0.0,100.0,0.0
1834,2019,Kharif,WBCIS,Madhya Pradesh,23,Neemuch,419,43,58,0,0.05,28.21,1.41,1.27,1.27,98.28,1.72,0.0,0.0,1.72,60.34,37.94,0.0,1.72,98.28,7,3.95,58,96.56,1.72,100.0,0.0
1835,2019,Kharif,WBCIS,Madhya Pradesh,23,Raisen,421,26,69,0,0.05,22.9,1.15,1.28,1.28,100.0,0.0,0.0,0.0,1.45,56.52,42.03,0.0,8.7,91.3,11,3.71,69,100.0,8.7,100.0,0.0
1836,2019,Kharif,WBCIS,Madhya Pradesh,23,Rajgarh,422,218,101,232,0.33,203.03,10.15,3.84,3.84,93.39,6.61,0.0,1.8,0.9,65.77,31.53,1.8,45.35,52.85,16,17.83,333,86.78,47.15,30.33,69.67
1837,2019,Kharif,WBCIS,Madhya Pradesh,23,Ratlam,423,1707,1960,7,0.87,428.08,21.4,15.02,15.02,83.78,16.12,0.1,2.24,2.75,77.28,17.73,3.86,52.26,43.88,10,51.44,1967,67.66,56.12,99.64,0.36
1838,2019,Kharif,WBCIS,Madhya Pradesh,23,Rewa,424,55,82,0,0.03,12.01,0.6,0.41,0.41,93.9,6.1,0.0,1.22,0.0,28.05,70.73,17.07,59.76,23.17,9,1.43,82,87.8,76.83,100.0,0.0
1839,2019,Kharif,WBCIS,Madhya Pradesh,23,Sagar,425,19,36,0,0.03,14.4,0.72,0.45,0.45,97.22,2.78,0.0,0.0,0.0,44.44,55.56,25.0,13.89,61.11,10,1.62,36,94.44,38.89,100.0,0.0
1840,2019,Kharif,WBCIS,Madhya Pradesh,23,Satna,426,75,75,0,0.04,20.96,1.05,0.66,0.66,94.67,5.33,0.0,5.33,0.0,49.33,45.34,0.0,4.0,96.0,19,2.36,75,89.34,4.0,100.0,0.0
1841,2019,Kharif,WBCIS,Madhya Pradesh,23,Sehore,427,40,47,0,0.02,10.05,0.5,0.38,0.38,95.74,4.26,0.0,2.13,6.38,74.47,17.02,40.43,14.89,44.68,10,1.26,47,91.48,55.32,100.0,0.0
1842,2019,Kharif,WBCIS,Madhya Pradesh,23,Seoni,428,122,148,2,0.04,18.63,0.93,0.48,0.48,82.0,18.0,0.0,0.67,10.67,75.33,13.33,0.0,94.67,5.33,6,1.9,150,64.0,94.67,98.67,1.33
1843,2019,Kharif,WBCIS,Madhya Pradesh,23,Shajapur,430,325,344,0,0.5,298.8,14.94,9.23,9.23,95.64,4.36,0.0,4.36,1.45,51.74,42.45,9.88,9.3,80.82,9,33.4,344,91.28,19.18,100.0,0.0
1844,2019,Kharif,WBCIS,Madhya Pradesh,23,Sheopur,431,8,8,0,0.01,2.43,0.12,0.08,0.08,100.0,0.0,0.0,0.0,0.0,87.5,12.5,0.0,75.0,25.0,4,0.27,8,100.0,75.0,100.0,0.0
1845,2019,Kharif,WBCIS,Madhya Pradesh,23,Shivpuri,432,585,633,0,0.69,325.23,16.26,12.2,12.2,94.63,5.06,0.31,4.58,1.11,76.3,18.01,7.27,20.38,72.35,10,40.66,633,89.57,27.65,100.0,0.0
1846,2019,Kharif,WBCIS,Madhya Pradesh,23,Sidhi,433,3,0,3,0.0,0.26,0.01,0.01,0.01,100.0,0.0,0.0,66.67,0.0,0.0,33.33,0.0,100.0,0.0,2,0.03,3,100.0,100.0,0.0,100.0
1847,2019,Kharif,WBCIS,Madhya Pradesh,23,Singrauli,638,1,0,1,0.0,0.02,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,1,0.0,1,100.0,100.0,0.0,100.0
1848,2019,Kharif,WBCIS,Madhya Pradesh,23,Tikamgarh,434,1,1,0,0.0,0.38,0.02,0.01,0.01,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,1,0.04,1,100.0,0.0,100.0,0.0
1849,2019,Kharif,WBCIS,Madhya Pradesh,23,Ujjain,435,238,422,4,0.29,144.21,7.21,2.69,2.69,96.24,3.76,0.0,0.7,0.47,59.39,39.44,3.76,13.15,83.09,26,12.59,426,92.48,16.91,99.06,0.94
1850,2019,Kharif,WBCIS,Madhya Pradesh,23,Vidisha,437,8,16,0,0.02,10.49,0.52,0.22,0.22,43.75,56.25,0.0,6.25,0.0,18.75,75.0,0.0,0.0,100.0,6,0.97,16,-12.5,0.0,100.0,0.0
1851,2019,Kharif,PMFBY,Maharashtra,27,Ahmadnagar,Unknown,322908,104782,494752,392.62,99809.97,2574.37,7246.71,7246.71,79.56,20.41,0.03,1.81,0.71,16.62,80.86,5.09,89.52,5.39,108,17067.79,599534,59.15,94.61,17.48,82.52
1852,2019,Kharif,PMFBY,Maharashtra,27,Akola,467,113565,87883,180918,204.56,71619.27,1726.14,5645.26,5645.26,81.5,18.46,0.04,21.82,1.42,49.57,27.19,11.66,79.39,8.95,52,13016.66,268801,63.04,91.05,32.69,67.31
1853,2019,Kharif,PMFBY,Maharashtra,27,Amravati,468,112185,59898,135696,187.42,66344.02,1766.4,4880.92,4880.92,80.06,19.89,0.05,8.08,2.06,69.96,19.9,8.04,79.56,12.4,90,11528.24,195594,60.17,87.6,30.62,69.38
1854,2019,Kharif,PMFBY,Maharashtra,27,Aurangabad,469,361442,70753,1022011,474.51,157148.78,5059.27,10251.04,10251.04,77.45,22.53,0.02,2.96,0.92,15.42,80.7,4.11,93.43,2.46,71,25561.35,1092764,54.92,97.54,6.47,93.53
1855,2019,Kharif,PMFBY,Maharashtra,27,Bhandara,471,71562,139022,25642,76.61,27741.83,554.84,423.27,423.27,85.94,14.0,0.06,8.53,2.69,83.87,4.91,8.07,87.4,4.53,41,1401.38,164664,71.94,95.47,84.43,15.57
1856,2019,Kharif,PMFBY,Maharashtra,27,Bid,Unknown,548572,40903,2062026,745.22,275018.68,7244.42,32477.98,32477.98,82.34,17.64,0.02,2.87,0.4,31.81,64.92,8.36,86.84,4.8,74,72200.38,2102929,64.7,95.2,1.95,98.05
1857,2019,Kharif,PMFBY,Maharashtra,27,Buldana,Unknown,114592,45214,193078,171.41,68532.05,1706.54,5161.48,5161.48,80.84,19.12,0.04,5.51,0.89,62.62,30.98,10.68,81.58,7.74,102,12029.5,238292,61.72,92.26,18.97,81.03
1858,2019,Kharif,PMFBY,Maharashtra,27,Chandrapur,473,61080,46029,43390,79.88,33201.72,824.27,1595.36,1595.36,85.19,14.79,0.02,9.87,10.88,71.87,7.38,7.68,85.35,6.97,50,4014.99,89419,70.4,93.03,51.48,48.52
1859,2019,Kharif,PMFBY,Maharashtra,27,Dhule,474,49713,30132,47635,71.25,24499.51,1059.17,857.3,857.3,77.98,21.96,0.06,1.27,10.03,48.07,40.63,11.83,81.58,6.59,43,2773.77,77767,56.02,93.41,38.75,61.25
1860,2019,Kharif,PMFBY,Maharashtra,27,Gadchiroli,475,24079,30142,6179,29.61,10091.03,215.53,170.08,170.08,85.04,14.91,0.05,9.3,25.92,56.8,7.98,21.8,68.34,9.86,41,555.69,36321,70.13,90.14,82.99,17.01
1861,2019,Kharif,PMFBY,Maharashtra,27,Gondiya,Unknown,35894,64182,5999,39.27,14235.99,284.72,213.54,213.54,84.13,15.79,0.08,6.96,11.7,78.82,2.52,7.62,87.49,4.89,41,711.8,70181,68.34,95.11,91.45,8.55
1862,2019,Kharif,PMFBY,Maharashtra,27,Hingoli,477,124719,26214,325706,159.51,60701.59,1371.27,4533.72,4533.72,81.93,18.05,0.02,5.62,4.02,25.55,64.81,8.7,87.73,3.57,30,10438.71,351920,63.88,96.43,7.45,92.55
1863,2019,Kharif,PMFBY,Maharashtra,27,Jalgaon,478,75276,62155,39550,112.85,39630.96,1901.25,1431.72,1431.72,77.68,22.25,0.07,0.72,0.79,40.96,57.53,13.92,74.17,11.91,101,4764.69,101705,55.43,88.09,61.11,38.89
1864,2019,Kharif,PMFBY,Maharashtra,27,Jalna,479,301235,27320,1034592,407.65,122236.66,3118.39,9909.33,9909.33,77.72,22.26,0.02,3.67,0.62,18.18,77.53,4.84,92.55,2.61,55,22937.05,1061912,55.46,97.39,2.57,97.43
1865,2019,Kharif,PMFBY,Maharashtra,27,Kolhapur,480,511,448,310,0.35,141.07,2.82,7.61,7.61,94.99,5.01,0.0,1.06,0.13,3.3,95.51,28.76,55.01,16.23,68,18.04,758,89.98,83.77,59.1,40.9
1866,2019,Kharif,PMFBY,Maharashtra,27,Latur,481,407452,32025,1076039,619.65,238545.65,4860.57,22149.61,22149.61,86.62,13.38,0.0,3.77,0.35,75.34,20.54,31.97,32.15,35.88,70,49159.79,1108064,73.24,64.12,2.89,97.11
1867,2019,Kharif,PMFBY,Maharashtra,27,Nagpur,484,33259,47082,3935,53.97,23055.41,750.46,1240.1,1240.1,86.55,13.38,0.07,7.62,4.05,76.51,11.82,22.36,58.7,18.94,69,3230.66,51017,73.17,81.06,92.29,7.71
1868,2019,Kharif,PMFBY,Maharashtra,27,Nanded,485,446744,19942,1178941,586.52,224089.6,5008.26,26375.64,26375.64,79.65,20.34,0.01,6.61,5.23,28.65,59.51,6.0,90.51,3.49,96,57759.54,1198883,59.31,96.51,1.66,98.34
1869,2019,Kharif,PMFBY,Maharashtra,27,Nandurbar,486,12171,10338,6071,20.06,7249.79,334.34,155.6,155.6,79.72,20.23,0.05,1.42,19.08,52.06,27.44,8.12,75.77,16.11,42,645.54,16409,59.49,83.89,63.0,37.0
1870,2019,Kharif,PMFBY,Maharashtra,27,Nashik,487,117029,16172,184471,131.67,40115.21,1016.74,1157.39,1157.39,79.82,20.16,0.02,1.7,7.56,25.12,65.62,6.72,88.91,4.37,106,3331.52,200643,59.66,95.63,8.06,91.94
1871,2019,Kharif,PMFBY,Maharashtra,27,Osmanabad,488,337240,59963,1111082,575.97,209382.74,4261.0,20800.72,20800.72,81.69,18.28,0.03,3.22,0.68,13.87,82.23,10.71,81.92,7.37,50,45862.44,1171045,63.41,92.63,5.12,94.88
1872,2019,Kharif,PMFBY,Maharashtra,27,Palghar,665,18145,9220,13302,12.81,5168.56,103.37,86.1,86.1,86.52,13.44,0.04,0.98,59.75,21.91,17.36,17.33,73.28,9.39,28,275.57,22522,73.08,90.61,40.94,59.06
1873,2019,Kharif,PMFBY,Maharashtra,27,Parbhani,489,287896,28780,793310,431.12,151975.43,3453.46,14261.84,14261.84,78.98,21.0,0.02,2.86,0.95,30.87,65.32,9.38,86.2,4.42,38,31977.14,822090,57.98,95.58,3.5,96.5
1874,2019,Kharif,PMFBY,Maharashtra,27,Pune,490,20620,10258,22343,22.51,6288.71,131.71,277.19,277.19,84.53,15.46,0.01,1.59,7.64,12.71,78.06,11.29,80.38,8.33,103,686.09,32601,69.07,91.67,31.47,68.53
1875,2019,Kharif,PMFBY,Maharashtra,27,Raigarh,Unknown,2335,2047,833,1.69,734.48,14.69,0.05,0.05,90.14,9.86,0.0,1.08,0.97,35.03,62.92,38.99,57.74,3.27,60,14.8,2880,80.28,96.73,71.08,28.92
1876,2019,Kharif,PMFBY,Maharashtra,27,Ratnagiri,492,865,869,193,0.34,148.64,2.97,2.23,2.23,72.03,27.87,0.1,3.11,0.09,42.0,54.8,37.1,61.11,1.79,46,7.43,1062,44.16,98.21,81.83,18.17
1877,2019,Kharif,PMFBY,Maharashtra,27,Sangli,493,71671,7605,131246,82.63,19142.69,382.92,1795.68,1795.68,87.12,12.85,0.03,34.78,0.17,10.5,54.55,4.07,58.74,37.19,67,3974.28,138851,74.27,62.81,5.48,94.52
1878,2019,Kharif,PMFBY,Maharashtra,27,Satara,494,51270,42204,31668,48.16,12294.98,296.15,371.07,371.07,89.33,10.65,0.02,2.12,0.97,20.03,76.88,8.87,86.53,4.6,100,1038.29,73872,78.68,95.4,57.13,42.87
1879,2019,Kharif,PMFBY,Maharashtra,27,Sindhudurg,495,736,387,440,0.24,103.63,2.07,1.56,1.56,89.48,10.52,0.0,1.93,0.48,15.11,82.48,25.15,70.86,3.99,33,5.19,827,78.96,96.01,46.8,53.2
1880,2019,Kharif,PMFBY,Maharashtra,27,Solapur,496,247763,2478,529590,373.69,87178.86,1790.91,7878.13,7878.13,84.08,15.88,0.04,3.51,0.59,20.52,75.38,11.53,82.19,6.28,102,17547.17,532068,68.2,93.72,0.47,99.53
1881,2019,Kharif,PMFBY,Maharashtra,27,Thane,497,11903,14396,941,10.52,4132.46,82.65,71.41,71.41,89.49,10.38,0.13,1.52,5.09,74.62,18.77,7.49,77.92,14.59,28,225.47,15337,79.11,85.41,93.86,6.14
1882,2019,Kharif,PMFBY,Maharashtra,27,Wardha,498,19739,33351,1431,40.18,16968.72,707.2,870.31,870.31,87.67,12.24,0.09,7.42,3.21,78.39,10.98,13.04,64.0,22.96,47,2447.82,34782,75.43,77.04,95.89,4.11
1883,2019,Kharif,PMFBY,Maharashtra,27,Washim,499,119038,87887,209623,206.56,81723.76,1786.89,7320.51,7320.51,82.79,17.17,0.04,22.04,1.84,45.81,30.31,11.21,78.45,10.34,46,16427.91,297510,65.62,89.66,29.54,70.46
1884,2019,Kharif,PMFBY,Maharashtra,27,Yavatmal,500,212862,234801,259450,377.24,115483.44,3706.82,7975.23,7975.23,78.9,21.07,0.03,4.99,5.4,45.19,44.42,8.3,84.36,7.34,110,19657.28,494251,57.83,92.66,47.51,52.49
1885,2019,Kharif,WBCIS,Maharashtra,27,Ahmadnagar,Unknown,34596,19895,19672,30.37,34442.13,1722.11,1855.22,1855.22,81.7,18.28,0.02,0.85,0.32,11.91,86.92,10.95,76.1,12.95,94,5432.55,39567,63.42,87.05,50.28,49.72
1886,2019,Kharif,WBCIS,Maharashtra,27,Akola,467,1814,220,1752,2.24,1700.97,85.05,194.67,194.67,83.16,16.84,0.0,6.54,4.46,68.15,20.85,25.2,68.36,6.44,16,474.39,1972,66.32,93.56,11.16,88.84
1887,2019,Kharif,WBCIS,Maharashtra,27,Amravati,468,4206,3237,1429,5.99,4614.92,230.75,115.37,115.37,83.24,16.76,0.0,3.71,0.6,78.85,16.84,16.18,63.5,20.32,63,461.49,4666,66.48,79.68,69.37,30.63
1888,2019,Kharif,WBCIS,Maharashtra,27,Aurangabad,469,26162,4733,26599,25.11,23454.91,1172.75,1172.5,1172.5,80.76,19.21,0.03,1.02,0.17,14.31,84.5,8.73,84.52,6.75,49,3517.75,31332,61.55,93.25,15.11,84.89
1889,2019,Kharif,WBCIS,Maharashtra,27,Bid,Unknown,11546,248,13180,8.71,8120.29,406.01,466.4,466.4,82.99,17.01,0.0,1.27,0.8,22.47,75.46,11.68,79.16,9.16,58,1338.81,13428,65.98,90.84,1.85,98.15
1890,2019,Kharif,WBCIS,Maharashtra,27,Buldana,Unknown,1341,209,1311,1.83,1479.38,73.97,92.63,92.63,78.68,21.12,0.2,1.64,3.42,52.76,42.18,10.26,84.08,5.66,24,259.23,1520,57.56,94.34,13.75,86.25
1891,2019,Kharif,WBCIS,Maharashtra,27,Dhule,474,1657,1110,859,2.08,2509.12,125.46,166.38,166.38,79.58,20.21,0.21,1.32,1.17,65.97,31.54,18.38,68.16,13.46,30,458.22,1969,59.37,86.54,56.37,43.63
1892,2019,Kharif,WBCIS,Maharashtra,27,Hingoli,477,140,87,60,0.12,90.34,4.52,7.01,7.01,95.24,4.76,0.0,2.04,1.36,17.01,79.59,8.16,44.9,46.94,18,18.54,147,90.48,53.06,59.18,40.82
1893,2019,Kharif,WBCIS,Maharashtra,27,Jalgaon,478,719,663,115,0.97,823.78,41.19,47.87,47.87,78.02,21.85,0.13,0.39,0.51,49.49,49.61,15.68,67.74,16.58,46,136.93,778,56.17,83.42,85.22,14.78
1894,2019,Kharif,WBCIS,Maharashtra,27,Jalna,479,29259,2732,32901,27.78,25456.75,1272.84,894.13,894.13,79.58,20.4,0.02,1.12,0.17,17.47,81.24,7.47,88.23,4.3,48,3061.1,35633,59.18,95.7,7.67,92.33
